2.631578947368420907e-01
5.789473684210526550e-01
5.789473684210526550e-01
6.315789473684210176e-01
8.421052631578946901e-01
8.421052631578946901e-01
8.947368421052631637e-01
8.947368421052631637e-01
8.947368421052631637e-01
8.421052631578946901e-01
8.421052631578946901e-01
8.947368421052631637e-01
9.473684210526315264e-01
9.473684210526315264e-01
9.473684210526315264e-01
