Time,Beta_0_mean,Beta_0_min,Beta_0_max,Beta_1_mean,Beta_1_min,Beta_1_max,Channel
0.0,-0.021979892924678,-0.03415986477306226,-0.009799921076293745,-0.021979892924678,-0.03415986477306226,-0.009799921076293745,Channel 1
41.666666666666664,-0.01682306955028736,-0.0319955656728564,-0.001650573427718318,0.013476011335421138,-0.026538381793099856,0.05349040446394213,Channel 1
83.33333333333333,-0.0020592733178784175,-0.019796436568680395,0.015677889932923558,0.12301290897906979,0.07651109540258404,0.16951472255555555,Channel 1
125.0,0.022162164615005718,0.002059394870346686,0.042264934359664746,0.15524589920833426,0.10610826241402999,0.20438353600263853,Channel 1
166.66666666666666,0.050932779757110705,0.02839589716204092,0.0734696623521805,0.023633621466700533,-0.02895691508209501,0.07622415801549608,Channel 1
208.33333333333331,0.07621587679969588,0.051632905300384446,0.10079884829900732,-0.25416729241107766,-0.31059279568671677,-0.19774178913543855,Channel 1
250.0,0.09084553502851384,0.0651743961279006,0.11651667392912707,-0.5306800851975723,-0.5901388162752057,-0.4712213541199389,Channel 1
291.66666666666663,0.09075771716297396,0.06474414295650896,0.11677129136943895,-0.6411577883513102,-0.7032990479023753,-0.5790165288002451,Channel 1
333.3333333333333,0.07588096600587715,0.0495916718477869,0.10217026016396741,-0.514009805866413,-0.5769169539837109,-0.45110265774911507,Channel 1
375.0,0.05003094037173671,0.02328258399538948,0.07677929674808393,-0.22036993603424404,-0.28342471496510224,-0.15731515710338584,Channel 1
416.66666666666663,0.019602911273875614,-0.007473467022397186,0.04667928957014841,0.07277889068427247,0.009827108529187223,0.13573067283935772,Channel 1
458.3333333333333,-0.008442019659730172,-0.03556747576664114,0.0186834364471808,0.2340537342268452,0.17022837293342086,0.29787909552026953,Channel 1
500.0,-0.02856807036097384,-0.055771512983172,-0.0013646277387756763,0.2287745327248461,0.1630996143672736,0.2944494510824186,Channel 1
541.6666666666666,-0.03802223757573315,-0.06551978199470912,-0.010524693156757178,0.13993719805454982,0.07306477554589308,0.20680962056320656,Channel 1
583.3333333333333,-0.03721235056713007,-0.06489178984571053,-0.009532911288549602,0.07429076369661494,0.009540874662946619,0.13904065273028327,Channel 1
625.0,-0.029107162927808846,-0.05650245080971637,-0.0017118750459013225,0.08023175749859533,0.017039115821464015,0.14342439917572664,Channel 1
666.6666666666666,-0.01797102619418339,-0.04475268145292684,0.008810629064560056,0.1149851905708772,0.05091501073582874,0.17905537040592565,Channel 1
708.3333333333333,-0.007912283722028367,-0.03409597914675383,0.018271411702697096,0.11105780654246467,0.04881198104235882,0.17330363204257052,Channel 1
750.0,-0.0017135342780109568,-0.027334217535233917,0.023907148979212003,0.04984658163615815,-0.000586961266831984,0.10028012453914828,Channel 1
791.6666666666666,-0.0002651592902847971,-0.025274464046259215,0.02474414546568962,-0.0002651592902847971,-0.025274464046259215,0.02474414546568962,Channel 1
833.3333333333333,-0.002671245621903696,-0.02738429743499792,0.022041806191190533,-0.002671245621903696,-0.02738429743499792,0.022041806191190533,Channel 1
875.0,-0.006791516136644826,-0.03174837924700706,0.01816534697371741,-0.006791516136644826,-0.03174837924700706,0.01816534697371741,Channel 1
916.6666666666666,-0.010166051709740947,-0.03481769171008353,0.014485588290601639,-0.010166051709740947,-0.03481769171008353,0.014485588290601639,Channel 1
958.3333333333333,-0.011349076348044343,-0.03383374947583949,0.0111355967797508,-0.011349076348044343,-0.03383374947583949,0.0111355967797508,Channel 1
1000.0,-0.010367614410728575,-0.028845453601328265,0.008110224779871113,-0.010367614410728575,-0.028845453601328265,0.008110224779871113,Channel 1
