2.999999999999999889e-01
5.000000000000000278e-02
4.500000000000000111e-01
5.000000000000000000e-01
5.999999999999999778e-01
6.999999999999999556e-01
8.000000000000000444e-01
7.500000000000000000e-01
8.000000000000000444e-01
9.000000000000000222e-01
